CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
8001008544,Colorado,Adams County,1,4181,1334,0,0.0,0.0,0,0,0,0,0,0,1.9,126726.0,0,1,0,1,0,0,0,0,410.0,3092.0,410.0,34.0,259.0,34.0,3092.0,73.95,259.0,6.21,1051.0,25.13,122.0,2.93,2453.0,58.67,46.0,1.11,345.0,8.26,4.0,0.09,15.0,0.35,229.0,5.47,483.0,11.54,11.0,0.8,15.0,1.09,410.0,9.81,34.0,0.82,130.0,3.12,26.0,0.62,320.0,7.65,5.0,0.11,46.0,1.1,0.0,0.0,0.0,0.0,40.0,0.95,56.0,1.35,1.0,0.11,2.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.0,1403.0,164.0,3381.0,55.0,412.0,8.0,16.0,309.0,640.0,19.0,26.0
8001008545,Colorado,Adams County,1,6769,2165,0,8.0,0.12,0,0,0,0,0,0,3.0,109414.0,1,1,1,1,1,0,0,0,3209.0,6093.0,3209.0,199.0,386.0,199.0,6093.0,90.02,386.0,5.7,1819.0,26.87,392.0,5.79,5326.0,78.68,83.0,1.22,210.0,3.1,0.0,0.0,47.0,0.7,428.0,6.32,927.0,13.69,12.0,0.55,62.0,2.85,3209.0,47.41,199.0,2.94,959.0,14.17,201.0,2.97,2834.0,41.87,44.0,0.64,112.0,1.65,0.0,0.0,17.0,0.25,202.0,2.98,427.0,6.31,7.0,0.34,33.0,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.0,2020.0,428.0,5898.0,91.0,242.0,1.0,53.0,484.0,1037.0,13.0,71.0
8001008546,Colorado,Adams County,1,2912,1041,0,0.0,0.0,0,0,0,0,0,0,1.4,88114.0,1,1,1,1,1,0,0,0,1764.0,2912.0,1764.0,247.0,328.0,247.0,2912.0,100.0,328.0,11.27,860.0,29.53,109.0,3.74,2408.0,82.69,55.0,1.89,112.0,3.85,7.0,0.24,18.0,0.62,312.0,10.71,675.0,23.18,13.0,1.25,27.0,2.62,1764.0,60.58,247.0,8.49,530.0,18.22,48.0,1.65,1435.0,49.29,32.0,1.11,66.0,2.28,1.0,0.02,12.0,0.41,218.0,7.48,440.0,15.1,10.0,0.94,17.0,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0,860.0,109.0,2408.0,55.0,112.0,7.0,18.0,312.0,675.0,17.0,33.0
8001008547,Colorado,Adams County,1,3525,1164,0,187.0,5.3,0,0,0,0,0,0,4.0,82326.0,1,1,1,1,1,0,0,0,562.0,2806.0,562.0,78.0,650.0,78.0,2806.0,79.61,650.0,18.44,785.0,22.28,223.0,6.31,2378.0,67.45,38.0,1.06,67.0,1.9,3.0,0.08,46.0,1.31,275.0,7.81,657.0,18.63,8.0,0.68,65.0,5.59,562.0,15.95,78.0,2.21,161.0,4.58,19.0,0.54,488.0,13.84,6.0,0.16,16.0,0.46,2.0,0.06,4.0,0.11,47.0,1.33,139.0,3.95,4.0,0.32,14.0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.0,1012.0,274.0,2915.0,61.0,112.0,3.0,63.0,371.0,879.0,11.0,83.0
8001008548,Colorado,Adams County,1,1499,528,0,0.0,0.0,0,0,0,0,0,0,7.1,100208.0,0,1,0,1,0,0,0,0,7.0,1272.0,7.0,1.0,211.0,1.0,1272.0,84.84,211.0,14.05,402.0,26.81,43.0,2.89,1028.0,68.59,12.0,0.81,99.0,6.62,0.0,0.0,10.0,0.7,122.0,8.12,265.0,17.68,0.0,0.0,28.0,5.34,7.0,0.46,1.0,0.08,2.0,0.15,0.0,0.02,5.0,0.34,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.07,0.0,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,453.0,51.0,1215.0,17.0,111.0,0.0,11.0,145.0,314.0,0.0,38.0
8001008549,Colorado,Adams County,1,3906,1273,0,0.0,0.0,0,0,0,0,0,0,12.2,95417.0,1,1,1,1,1,0,0,0,1399.0,3906.0,1399.0,307.0,729.0,307.0,3906.0,100.0,729.0,18.65,1304.0,33.38,100.0,2.56,3195.0,81.8,54.0,1.38,160.0,4.1,2.0,0.05,44.0,1.13,451.0,11.55,1005.0,25.73,8.0,0.61,54.0,4.24,1399.0,35.82,307.0,7.85,465.0,11.9,29.0,0.74,1182.0,30.26,17.0,0.45,53.0,1.35,0.0,0.0,14.0,0.36,133.0,3.41,314.0,8.04,4.0,0.29,20.0,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.0,1304.0,100.0,3195.0,54.0,160.0,2.0,44.0,451.0,1005.0,8.0,55.0
8001008550,Colorado,Adams County,1,7987,2662,0,0.0,0.0,0,0,0,0,0,0,2.3,96301.0,1,1,1,1,1,0,0,0,3856.0,7187.0,3856.0,248.0,573.0,248.0,7187.0,89.99,573.0,7.17,2129.0,26.65,374.0,4.69,5891.0,73.76,109.0,1.36,355.0,4.44,13.0,0.16,78.0,0.98,741.0,9.28,1635.0,20.47,37.0,1.41,168.0,6.3,3856.0,48.28,248.0,3.1,1172.0,14.67,174.0,2.18,3136.0,39.27,57.0,0.71,208.0,2.61,5.0,0.06,31.0,0.39,419.0,5.24,900.0,11.27,21.0,0.78,90.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.0,2306.0,433.0,6550.0,115.0,377.0,14.0,89.0,842.0,1790.0,38.0,194.0
8001008551,Colorado,Adams County,1,571,183,0,0.0,0.0,0,0,0,0,0,0,1.6,143500.0,0,1,0,1,0,0,0,0,147.0,514.0,147.0,23.0,80.0,23.0,514.0,90.08,80.0,14.01,153.0,26.82,51.0,8.85,456.0,79.87,4.0,0.7,17.0,2.98,0.0,0.0,1.0,0.18,36.0,6.35,102.0,17.78,6.0,3.2,5.0,2.78,147.0,25.77,23.0,4.01,44.0,7.73,23.0,3.95,119.0,20.91,1.0,0.18,4.0,0.65,0.0,0.0,0.0,0.07,23.0,3.95,43.0,7.48,2.0,1.0,2.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,158.0,56.0,512.0,4.0,17.0,0.0,1.0,37.0,108.0,15.0,13.0
8001008603,Colorado,Adams County,1,2055,713,0,0.0,0.0,1,1,1,0,0,1,31.1,40583.0,1,1,1,1,1,0,0,0,710.0,2055.0,710.0,388.0,1124.0,388.0,2055.0,100.0,1124.0,54.68,636.0,30.95,196.0,9.54,1410.0,68.61,34.0,1.65,21.0,1.02,3.0,0.15,36.0,1.75,551.0,26.81,1422.0,69.2,46.0,6.49,80.0,11.17,710.0,34.54,388.0,18.89,276.0,13.41,35.0,1.71,460.0,22.36,18.0,0.9,5.0,0.24,0.0,0.0,10.0,0.5,217.0,10.54,540.0,26.29,14.0,1.99,24.0,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.0,636.0,196.0,1410.0,34.0,21.0,3.0,36.0,551.0,1422.0,50.0,86.0
8001008604,Colorado,Adams County,1,4923,1163,0,1334.0,27.1,0,1,0,0,0,1,10.5,70128.0,0,1,0,1,0,0,0,0,160.0,2642.0,160.0,37.0,694.0,37.0,2642.0,53.67,694.0,14.09,609.0,12.36,175.0,3.54,1942.0,39.44,83.0,1.68,8.0,0.17,1.0,0.03,65.0,1.32,543.0,11.04,1368.0,27.8,3.0,0.27,32.0,2.74,160.0,3.24,37.0,0.75,43.0,0.87,14.0,0.28,117.0,2.38,2.0,0.04,0.0,0.0,0.0,0.0,1.0,0.02,39.0,0.79,90.0,1.84,0.0,0.0,2.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.0,1087.0,348.0,3474.0,183.0,28.0,3.0,127.0,1108.0,2593.0,9.0,53.0
8001008605,Colorado,Adams County,1,3679,1310,0,6.0,0.16,0,0,0,0,0,0,11.7,76205.0,0,1,0,1,0,0,0,0,,1575.0,,,462.0,,1575.0,42.8,462.0,12.55,397.0,10.78,197.0,5.36,1350.0,36.68,12.0,0.33,24.0,0.65,0.0,0.0,16.0,0.43,173.0,4.71,449.0,12.21,23.0,1.76,76.0,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.0,984.0,476.0,2797.0,35.0,58.0,0.0,29.0,760.0,1483.0,97.0,198.0
8001008606,Colorado,Adams County,1,5931,2143,0,9.0,0.15,0,1,0,1,1,1,17.4,60515.0,0,1,0,1,0,0,0,1,287.0,4368.0,287.0,94.0,1735.0,94.0,4368.0,73.65,1735.0,29.25,1332.0,22.46,379.0,6.38,3187.0,53.74,52.0,0.88,40.0,0.67,1.0,0.02,88.0,1.49,1001.0,16.87,2364.0,39.85,179.0,8.34,232.0,10.83,287.0,4.85,94.0,1.58,89.0,1.5,22.0,0.37,208.0,3.51,5.0,0.09,5.0,0.09,0.0,0.0,11.0,0.19,58.0,0.98,136.0,2.29,14.0,0.65,17.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.0,1746.0,591.0,4318.0,69.0,68.0,3.0,105.0,1368.0,3178.0,252.0,357.0
8001008705,Colorado,Adams County,1,4921,1528,0,99.0,2.01,0,1,0,0,0,1,22.6,54950.0,0,1,0,1,0,0,0,0,,1962.0,,,1035.0,,1962.0,39.87,1035.0,21.02,621.0,12.61,201.0,4.08,1179.0,23.96,41.0,0.84,17.0,0.35,1.0,0.02,51.0,1.03,672.0,13.66,1260.0,25.61,66.0,4.34,85.0,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765.0,1496.0,537.0,2905.0,87.0,32.0,4.0,127.0,1766.0,3149.0,166.0,198.0
8001008706,Colorado,Adams County,1,5436,1598,0,95.0,1.75,0,1,0,0,0,1,19.6,54279.0,0,1,0,1,0,0,0,0,,2633.0,,,823.0,,2633.0,48.43,823.0,15.15,851.0,15.65,228.0,4.2,1535.0,28.24,47.0,0.87,12.0,0.23,1.0,0.02,59.0,1.09,977.0,17.98,1841.0,33.87,42.0,2.64,114.0,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.0,1732.0,441.0,3171.0,92.0,32.0,1.0,108.0,2032.0,3800.0,40.0,238.0
8001008709,Colorado,Adams County,1,7656,2448,0,93.0,1.21,1,1,1,1,1,1,21.2,44451.0,1,1,1,1,1,0,0,1,819.0,3956.0,819.0,489.0,2549.0,489.0,3956.0,51.67,2549.0,33.29,1294.0,16.9,304.0,3.97,2369.0,30.94,146.0,1.9,17.0,0.22,1.0,0.01,63.0,0.83,1360.0,17.77,2752.0,35.94,109.0,4.46,241.0,9.86,819.0,10.69,489.0,6.39,267.0,3.49,61.0,0.8,527.0,6.88,40.0,0.52,2.0,0.03,0.0,0.01,13.0,0.17,236.0,3.09,549.0,7.17,39.0,1.6,50.0,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4978.0,2557.0,638.0,4469.0,324.0,31.0,1.0,127.0,2704.0,5349.0,404.0,513.0
8001008801,Colorado,Adams County,1,4752,1394,0,27.0,0.57,0,1,0,0,0,1,27.1,47308.0,0,1,0,1,0,0,0,0,396.0,592.0,396.0,267.0,393.0,267.0,592.0,12.46,393.0,8.28,198.0,4.16,64.0,1.34,369.0,7.76,5.0,0.11,0.0,0.0,1.0,0.02,8.0,0.17,209.0,4.41,433.0,9.1,2.0,0.16,42.0,2.99,396.0,8.33,267.0,5.62,142.0,2.98,37.0,0.78,214.0,4.51,2.0,0.04,0.0,0.0,1.0,0.02,4.0,0.09,175.0,3.67,310.0,6.53,0.0,0.0,27.0,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738.0,1546.0,374.0,3179.0,50.0,23.0,1.0,116.0,1383.0,3124.0,79.0,339.0
8001008802,Colorado,Adams County,1,4075,1143,0,255.0,6.26,1,1,1,0,0,1,26.5,47847.0,1,1,1,1,1,0,0,0,818.0,3948.0,818.0,532.0,2037.0,532.0,3948.0,96.89,2037.0,49.98,1235.0,30.3,305.0,7.48,2493.0,61.18,92.0,2.25,16.0,0.39,1.0,0.02,33.0,0.8,1314.0,32.25,2514.0,61.7,90.0,7.86,222.0,19.44,818.0,20.07,532.0,13.07,208.0,5.11,56.0,1.36,549.0,13.47,51.0,1.26,5.0,0.11,0.0,0.0,9.0,0.21,204.0,5.01,450.0,11.03,30.0,2.6,38.0,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581.0,1269.0,320.0,2574.0,92.0,16.0,1.0,33.0,1359.0,2594.0,82.0,236.0
8001008901,Colorado,Adams County,1,2316,711,0,62.0,2.68,0,1,0,0,0,1,20.0,51528.0,0,1,0,1,0,0,0,0,337.0,1975.0,337.0,156.0,1170.0,156.0,1975.0,85.27,1170.0,50.52,611.0,26.4,172.0,7.44,1229.0,53.08,49.0,2.12,11.0,0.46,0.0,0.0,39.0,1.67,647.0,27.95,1254.0,54.16,49.0,6.87,129.0,18.07,337.0,14.54,156.0,6.74,101.0,4.35,27.0,1.18,215.0,9.27,13.0,0.56,1.0,0.06,0.0,0.0,6.0,0.25,102.0,4.41,206.0,8.89,13.0,1.9,21.0,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.0,726.0,208.0,1411.0,59.0,13.0,0.0,46.0,787.0,1491.0,52.0,155.0
8001009001,Colorado,Adams County,1,4645,1460,0,12.0,0.26,0,1,0,0,0,1,15.9,50909.0,0,1,0,1,0,0,0,0,,653.0,,,269.0,,653.0,14.05,269.0,5.8,203.0,4.37,62.0,1.33,429.0,9.23,21.0,0.46,6.0,0.14,1.0,0.02,14.0,0.31,181.0,3.89,362.0,7.79,24.0,1.62,42.0,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.0,1522.0,385.0,2979.0,176.0,55.0,4.0,122.0,1309.0,2573.0,173.0,329.0
8001009002,Colorado,Adams County,1,9203,3102,0,0.0,0.0,1,1,1,0,0,1,16.1,51334.0,1,1,1,1,1,0,0,0,1667.0,8443.0,1667.0,663.0,3094.0,663.0,8443.0,91.75,3094.0,33.62,2546.0,27.66,522.0,5.68,5944.0,64.58,128.0,1.39,131.0,1.42,20.0,0.22,190.0,2.06,2031.0,22.06,4877.0,52.99,59.0,1.9,351.0,11.32,1667.0,18.12,663.0,7.21,535.0,5.81,62.0,0.68,1162.0,12.63,18.0,0.19,42.0,0.46,5.0,0.05,22.0,0.24,419.0,4.55,1019.0,11.07,10.0,0.33,65.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857.0,2754.0,566.0,6515.0,145.0,148.0,21.0,204.0,2170.0,5200.0,68.0,404.0
8001009101,Colorado,Adams County,1,4112,1334,0,0.0,0.0,0,1,0,0,0,1,16.6,66327.0,0,1,0,1,0,0,0,0,19.0,2657.0,19.0,7.0,726.0,7.0,2657.0,64.61,726.0,17.65,800.0,19.46,290.0,7.06,1939.0,47.15,39.0,0.95,22.0,0.54,3.0,0.07,41.0,1.0,613.0,14.9,1341.0,32.6,4.0,0.3,85.0,6.38,19.0,0.46,7.0,0.16,5.0,0.12,0.0,0.01,18.0,0.43,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,1.0,0.02,10.0,0.25,0.0,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.0,1251.0,429.0,2939.0,50.0,41.0,4.0,83.0,995.0,2117.0,5.0,139.0
8001009103,Colorado,Adams County,1,3462,1054,0,0.0,0.0,1,1,1,0,0,1,11.7,47357.0,1,1,1,1,1,0,0,0,1795.0,3019.0,1795.0,853.0,1464.0,853.0,3019.0,87.2,1464.0,42.29,1097.0,31.69,134.0,3.88,2089.0,60.34,42.0,1.22,31.0,0.9,1.0,0.03,43.0,1.23,813.0,23.49,1709.0,49.37,32.0,3.03,154.0,14.65,1795.0,51.85,853.0,24.65,668.0,19.3,68.0,1.97,1238.0,35.75,23.0,0.65,19.0,0.54,1.0,0.03,17.0,0.48,499.0,14.4,1021.0,29.5,10.0,0.95,88.0,8.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.0,1262.0,172.0,2388.0,44.0,32.0,1.0,48.0,949.0,1990.0,41.0,190.0
8001009104,Colorado,Adams County,1,5200,1738,0,0.0,0.0,1,1,1,0,0,1,19.5,71397.0,1,1,1,1,1,0,0,0,1949.0,5094.0,1949.0,962.0,2132.0,962.0,5094.0,97.96,2132.0,41.01,1558.0,29.97,199.0,3.83,3516.0,67.62,92.0,1.77,165.0,3.16,7.0,0.13,71.0,1.37,1243.0,23.9,2460.0,47.31,57.0,3.27,273.0,15.68,1949.0,37.47,962.0,18.5,567.0,10.91,64.0,1.22,1439.0,27.68,32.0,0.62,77.0,1.48,0.0,0.0,20.0,0.38,380.0,7.31,846.0,16.26,24.0,1.38,105.0,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.0,1588.0,210.0,3600.0,94.0,165.0,7.0,72.0,1262.0,2499.0,63.0,301.0
8001009202,Colorado,Adams County,1,4242,1366,0,0.0,0.0,0,1,0,0,0,1,11.2,60563.0,0,1,0,1,0,0,0,0,,692.0,,,334.0,,692.0,16.32,334.0,7.86,187.0,4.41,70.0,1.65,571.0,13.46,9.0,0.22,7.0,0.17,1.0,0.02,16.0,0.37,88.0,2.07,300.0,7.07,9.0,0.66,38.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.0,1315.0,357.0,3277.0,40.0,56.0,8.0,52.0,809.0,2371.0,79.0,219.0
8001009203,Colorado,Adams County,1,4222,1596,0,89.0,2.11,0,0,0,0,0,1,23.1,38731.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.0,1260.0,182.0,2697.0,115.0,67.0,7.0,57.0,1279.0,2581.0,126.0,360.0
8001009204,Colorado,Adams County,1,6500,2445,0,0.0,0.0,0,0,0,0,0,0,6.2,76658.0,0,1,0,1,0,0,0,0,,2169.0,,,724.0,,2169.0,33.37,724.0,11.14,598.0,9.21,120.0,1.85,1531.0,23.56,69.0,1.06,139.0,2.15,1.0,0.01,19.0,0.29,410.0,6.31,792.0,12.18,7.0,0.3,91.0,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.0,1688.0,315.0,4534.0,198.0,525.0,10.0,51.0,1182.0,2392.0,40.0,319.0
8001009206,Colorado,Adams County,1,2021,747,0,0.0,0.0,0,0,0,0,0,0,14.6,83021.0,0,1,0,1,0,0,0,0,,1199.0,,,331.0,,1199.0,59.3,331.0,16.36,356.0,17.61,48.0,2.38,833.0,41.2,28.0,1.4,118.0,5.84,0.0,0.0,15.0,0.75,204.0,10.11,429.0,21.21,4.0,0.59,27.0,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0,512.0,173.0,1449.0,39.0,195.0,0.0,24.0,314.0,659.0,10.0,61.0
8001009207,Colorado,Adams County,1,4429,1516,0,0.0,0.0,1,1,1,0,0,1,11.5,66309.0,1,1,1,1,1,0,0,0,1236.0,4429.0,1236.0,523.0,1887.0,523.0,4429.0,100.0,1887.0,42.61,1368.0,30.89,221.0,4.99,3166.0,71.48,82.0,1.85,118.0,2.66,1.0,0.02,79.0,1.78,983.0,22.19,2145.0,48.43,27.0,1.8,242.0,15.97,1236.0,27.9,523.0,11.8,302.0,6.81,62.0,1.4,903.0,20.39,25.0,0.56,26.0,0.6,1.0,0.02,24.0,0.55,256.0,5.78,512.0,11.55,9.0,0.6,81.0,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.0,1368.0,221.0,3166.0,82.0,118.0,1.0,79.0,983.0,2145.0,28.0,249.0
8001009304,Colorado,Adams County,1,5400,2046,0,8.0,0.15,0,1,0,0,0,1,10.8,64500.0,0,1,0,1,0,0,0,0,,3948.0,,,1233.0,,3948.0,73.11,1233.0,22.84,1040.0,19.26,453.0,8.39,2869.0,53.14,117.0,2.16,117.0,2.17,7.0,0.13,41.0,0.76,796.0,14.75,1484.0,27.49,31.0,1.49,16.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.0,1385.0,679.0,3953.0,141.0,157.0,9.0,49.0,1091.0,1942.0,47.0,23.0
8001009306,Colorado,Adams County,1,3692,1186,0,6.0,0.16,0,0,0,0,0,0,3.5,75357.0,0,1,0,1,0,0,0,0,,1055.0,,,123.0,,1055.0,28.57,123.0,3.32,305.0,8.25,113.0,3.05,722.0,19.56,20.0,0.55,39.0,1.07,0.0,0.0,30.0,0.81,243.0,6.59,630.0,17.07,19.0,1.6,27.0,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.0,955.0,486.0,2541.0,38.0,127.0,10.0,105.0,871.0,1988.0,66.0,106.0
8001009307,Colorado,Adams County,1,3774,1214,0,0.0,0.0,0,1,0,0,0,1,11.3,64492.0,0,1,0,1,0,0,0,0,438.0,2117.0,438.0,166.0,848.0,166.0,2117.0,56.09,848.0,22.47,639.0,16.94,243.0,6.43,1421.0,37.64,29.0,0.78,42.0,1.12,1.0,0.03,37.0,0.97,587.0,15.54,1202.0,31.86,19.0,1.55,75.0,6.18,438.0,11.6,166.0,4.39,166.0,4.41,20.0,0.52,255.0,6.76,6.0,0.15,6.0,0.16,0.0,0.0,8.0,0.22,163.0,4.32,319.0,8.45,5.0,0.42,16.0,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.0,1165.0,391.0,2545.0,70.0,65.0,5.0,64.0,1025.0,2088.0,21.0,134.0
8001009308,Colorado,Adams County,1,4087,1328,0,0.0,0.0,0,1,0,0,0,1,10.1,66467.0,0,1,0,1,0,0,0,0,,2647.0,,,821.0,,2647.0,64.77,821.0,20.09,772.0,18.9,226.0,5.52,1812.0,44.32,42.0,1.02,27.0,0.65,8.0,0.2,56.0,1.36,704.0,17.22,1550.0,37.93,71.0,5.36,94.0,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.0,1188.0,348.0,2781.0,61.0,51.0,9.0,83.0,1102.0,2468.0,68.0,155.0
8001009309,Colorado,Adams County,1,3613,1413,0,0.0,0.0,0,1,0,1,1,1,8.0,67025.0,0,1,0,1,0,0,0,1,,2762.0,,,841.0,,2762.0,76.44,841.0,23.28,698.0,19.33,330.0,9.14,1695.0,46.92,40.0,1.1,316.0,8.75,6.0,0.17,54.0,1.51,650.0,18.0,1142.0,31.61,117.0,8.31,87.0,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.0,925.0,420.0,2243.0,46.0,341.0,7.0,71.0,905.0,1619.0,189.0,129.0
8001009310,Colorado,Adams County,1,5827,1857,0,0.0,0.0,0,1,0,0,0,1,12.6,57980.0,0,1,0,1,0,0,0,0,,2866.0,,,1052.0,,2866.0,49.18,1052.0,18.05,800.0,13.73,334.0,5.74,1995.0,34.23,19.0,0.33,99.0,1.7,7.0,0.12,44.0,0.76,702.0,12.04,1733.0,29.74,53.0,2.86,83.0,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.0,1677.0,609.0,3907.0,72.0,182.0,9.0,102.0,1555.0,3666.0,118.0,184.0
